repo,month,health_file_commit_count
FreeRDP,2020-06,0
FreeRDP,2020-07,1
FreeRDP,2020-08,0
FreeRDP,2020-09,0
FreeRDP,2020-10,0
FreeRDP,2020-11,0
FreeRDP,2020-12,0
FreeRDP,2021-01,0
FreeRDP,2021-02,0
FreeRDP,2021-03,0
FreeRDP,2021-04,1
FreeRDP,2021-05,0
FreeRDP,2021-06,1
FreeRDP,2021-07,0
FreeRDP,2021-08,0
FreeRDP,2021-09,0
FreeRDP,2021-10,0
FreeRDP,2021-11,1
FreeRDP,2021-12,0
FreeRDP,2022-01,0
FreeRDP,2022-02,0
FreeRDP,2022-03,0
FreeRDP,2022-04,1
FreeRDP,2022-05,0
FreeRDP,2022-06,0
FreeRDP,2022-07,0
FreeRDP,2022-08,0
FreeRDP,2022-09,0
FreeRDP,2022-10,0
FreeRDP,2022-11,1
FreeRDP,2022-12,0
FreeRDP,2023-01,0
FreeRDP,2023-02,0
FreeRDP,2023-03,0
FreeRDP,2023-04,0
FreeRDP,2023-05,0
FreeRDP,2023-06,0
FreeRDP,2023-07,2
FreeRDP,2023-08,2
FreeRDP,2023-09,1
FreeRDP,2023-10,0
FreeRDP,2023-11,1
FreeRDP,2023-12,2
FreeRDP,2024-01,1
FreeRDP,2024-02,4
FreeRDP,2024-03,1
FreeRDP,2024-04,3
FreeRDP,2024-05,1
FreeRDP,2024-06,0
FreeRDP,2024-07,4
FreeRDP,2024-08,2
FreeRDP,2024-09,0
FreeRDP,2024-10,1
FreeRDP,2024-11,2
FreeRDP,2024-12,5
FreeRDP,2025-01,0
FreeRDP,2025-02,4
FreeRDP,2025-03,6
FreeRDP,2025-04,4
FreeRDP,2025-05,0
FreeRDP,2025-06,1
