repo,month,health_file_commit_count
grafana,2020-06,2
grafana,2020-07,13
grafana,2020-08,6
grafana,2020-09,7
grafana,2020-10,15
grafana,2020-11,13
grafana,2020-12,3
grafana,2021-01,7
grafana,2021-02,7
grafana,2021-03,7
grafana,2021-04,5
grafana,2021-05,6
grafana,2021-06,10
grafana,2021-07,9
grafana,2021-08,8
grafana,2021-09,16
grafana,2021-10,7
grafana,2021-11,7
grafana,2021-12,6
grafana,2022-01,5
grafana,2022-02,7
grafana,2022-03,5
grafana,2022-04,7
grafana,2022-05,6
grafana,2022-06,11
grafana,2022-07,8
grafana,2022-08,8
grafana,2022-09,9
grafana,2022-10,9
grafana,2022-11,11
grafana,2022-12,2
grafana,2023-01,6
grafana,2023-02,6
grafana,2023-03,10
grafana,2023-04,7
grafana,2023-05,6
grafana,2023-06,32
grafana,2023-07,7
grafana,2023-08,8
grafana,2023-09,12
grafana,2023-10,11
grafana,2023-11,5
grafana,2023-12,6
grafana,2024-01,3
grafana,2024-02,6
grafana,2024-03,14
grafana,2024-04,3
grafana,2024-05,6
grafana,2024-06,7
grafana,2024-07,4
grafana,2024-08,9
grafana,2024-09,5
grafana,2024-10,20
grafana,2024-11,8
grafana,2024-12,7
grafana,2025-01,8
grafana,2025-02,9
grafana,2025-03,7
grafana,2025-04,13
grafana,2025-05,10
grafana,2025-06,4
